datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2017-08-25 11:02:43-03"	PUCRS	MCP-PEIXES	000046040	"Megalechis picta"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	picta									HVA201006	"Hector Vera Alcaraz"	2010	11	06				Brasil	Pará	Belém	"Comprados em loja exportadora de peixes"	-48.5044444444	-1.4558333333											2				"; Coletados provavelmente em Marajó&nf;XXV-G8"	
"2017-08-25 11:02:43-03"	PUCRS	MCP-PEIXES	000017308	"Megalechis thoracata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	thoracata									Z17308	"W.R. Allen"	1920	11	01				Peru	Loreto	Yurimaguas	"Riachos próximo a Yurimaguas"	-76.0833358765	-5.9000000954											2				"; Megalechis cf. thoracata"	
"2017-08-25 11:02:43-03"	PUCRS	MCP-PEIXES	000019918	"Megalechis thoracata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	thoracata									FRP8701	"Maria E. Antonio et al."	1987	03	14				Venezuela	Amazonas	Esmeralda	"Laguna Tonica ca. 1 km desde la playa del Río Orinoco 1 km sobre Esmeralda."	-65.5333328247	4.8666667938										Chinchorro	2				"; 2 exemplares de 22 do lote original."	
"2017-08-25 11:02:43-03"	PUCRS	MCP-PEIXES	000023225	"Megalechis thoracata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	thoracata									RER9836	"R.Reis, J.P.Silva, E.Pereira, J.Montoya"	1998	07	21				Brasil	Pará	Castanhal	"Igarapé Apeú, na estrada Belém/Brasília (BR 010) (afl. rio Guamá)."	-47.9863891602	-1.3016666174							0.1	1		picaré,puçá	2				"Correnteza média, vegetação emergente e marginal moderada-muita, substrato areia e lodo, água transparente-escura. Altitude 30m (GPS).; Tecido (músculo) BR98-100 (caixa IV-12)"	
"2017-08-25 11:02:43-03"	PUCRS	MCP-PEIXES	000025010	"Megalechis thoracata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	thoracata									Z25010	"Elisabeth G. Affonso"	1998	11	01				Brasil	"São Paulo"	Guatapará	"Rio Mogi-Guaçu em Guatapara."	-48.0333328247	-21.4833335876											6				"; Doados por Elisabeth G. Affonso.&nf;1 ex desdobrado"	
"2017-08-25 11:02:43-03"	PUCRS	MCP-PEIXES	000028427	"Megalechis thoracata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	thoracata									Z28427	"Asher Benzaken"	1999	09	15				Brasil			"Rio Purus"	0	0											4				"; Doados por Cláudio Oliveira - UNESP. Recebidos por C.Oliveira de Turkys Aquarium Ltda."	
"2017-11-24 16:25:03-02"	PUCRS	MCP-PEIXES	000028432	"Megalechis thoracata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	thoracata									CLO200007	"C.Oliveira & M.L.Carvalho"	2000	12	01				Brasil	Acre	"Rio Branco"	"Igarapé do Almoço."	-67.8166656494	-9.9499998093											2				"Coordenadas de Rio Branco.; Doados por Cláudio Oliveira - UNESP."	
"2017-11-24 16:25:03-02"	PUCRS	MCP-PEIXES	000028435	"Megalechis thoracata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	thoracata									CLO9601	"C.Oliveira & M.L.Carvalho"	1996	09	20				Brasil	Acre	"Rio Branco"	"Igarapé do Almoço."	-67.8166656494	-9.9499998093											6				"Coordenadas de Rio Branco.; Doados por Cláudio Oliveira - UNESP."	
"2018-07-04 16:36:35-03"	PUCRS	MCP-PEIXES	000032940	"Megalechis thoracata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	thoracata									WC2001030902	W.Crampton	2001	03	09				Brasil	Amazonas	Uarini	"Floresta Inundada (Estação I), entre o lago Secretário e o canal do lago Mamirauá (sistema do lago Mamirauá)."	-64.7969444444	-3.1161111111										"fyke (avião) 10 mm"	1				"Sub-bacia: confluência Solimões-Japurá; Biótopo: várzea-floresta inundada; Hábitat: margem; Coordenadas: SIG-IDSM.; WC5761."	
"2017-11-24 16:25:03-02"	PUCRS	MCP-PEIXES	000032941	"Megalechis thoracata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	thoracata									WC1994042702	W.Crampton	1994	04	27				Brasil	Amazonas	Alvarães	"Lago Juruazinho (sistema do lago Mamirauá)."	-64.8502807617	-3.0430555344										"puçá 3 mm"	2				"Sub-bacia: confluência Solimões-Japurá; Biótopo: várzea-lago; Hábitat: vegetação flutuante; Coordenadas: SIG-IDSM.; WC1520-21."	
"2017-11-24 16:25:03-02"	PUCRS	MCP-PEIXES	000032943	"Megalechis thoracata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	thoracata									WC2001041202	W.Crampton	2001	04	12				Brasil	Amazonas	Alvarães	"Ressaca da vila Alencar, 1 km S da comunidade Boca do Mamirauá (sistema do lago Mamirauá)."	-64.8005523682	-3.1283333302										"puçá 3mm,picaré 5 mm"	1				"Sub-bacia: confluência Solimões-Japurá; Biótopo: várzea-canal; Hábitat: vegetação flutuante; Coordenadas: SIG-IDSM.; WC6252."	
"2018-07-04 16:36:35-03"	PUCRS	MCP-PEIXES	000032944	"Megalechis thoracata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	thoracata									WC1999082001	W.Crampton	1999	08	20				Brasil	Amazonas	Uarini	"Lago Secretário 0,5 km SW da comunidade Boca do Mamirauá (sistema do lago Mamirauá)."	-64.8002777778	-3.1122222222										"redes 25-50 mm"	1				"Sub-bacia: confluência Solimões-Japurá; Biótopo: várzea-lago; Hábitat: água aberta; Coordenadas: SIG-IDSM.; WC3025."	
"2018-07-04 16:36:35-03"	PUCRS	MCP-PEIXES	000032945	"Megalechis thoracata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	thoracata									WC2001041203	W.Crampton	2001	04	12				Brasil	Amazonas	Uarini	"Canal do lago Mamirauá, estação B (sistema do lago Mamirauá)."	-64.7977777778	-3.1111111111										"picaré 5 mm"	1				"Sub-bacia: confluência Solimões-Japurá; Biótopo: várzea-canal; Hábitat: vegetação flutuante; Coordenadas: SIG-IDSM.; WC6310."	
"2018-07-04 16:36:35-03"	PUCRS	MCP-PEIXES	000032946	"Megalechis thoracata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	thoracata									WC2001041701	W.Crampton	2001	04	17				Brasil	Amazonas	Uarini	"Ressaca do Pau (sistema do lago Mamirauá)."	-64.8661111111	-3.0383333333										"picaré 5 mm"	1				"Sub-bacia: confluência Solimões-Japurá; Biótopo: várzea-canal; Hábitat: vegetação flutuante; Coordenadas: SIG-IDSM.; WC6359."	
"2017-08-25 11:02:43-03"	PUCRS	MCP-PEIXES	000035600	"Megalechis thoracata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	thoracata									TCE2004.07.14.01A	"R.E.Reis, P.A.Buckup, A.R.Cardoso & E.H.L.Pereira"	2004	07	14				Brasil	"Mato Grosso"	Comodoro	"Rio Doze de Outubro, entre Comodoro e Vilhena (RO) na BR-364."	-60.0083351135	-12.9774999619										"puçá e picaré"	7				"Expedição Transcontinental: Brasil - funded by the All Catfish Species Inventory and the US National Science Foundation.&nf;Licenças de coleta do IBAMA #053/2004 e 054/2004.&nf;&nf;Altitude 511 m. Corpo d##água normal; tempo: chuva; correnteza média; moderada vegetaçao submersa e marginal; substrato com areia; água transparente."	
"2017-11-24 16:25:03-02"	PUCRS	MCP-PEIXES	000035905	"Megalechis thoracata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	thoracata									INRA9901	"P.Y.Le Bail"	1999	07	01				"Guiana Francesa"	"Marais de Kaw"		"Marais de Kaw"	-52.5	4											3					
"2017-11-24 16:25:03-02"	PUCRS	MCP-PEIXES	000035906	"Megalechis thoracata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	thoracata									INRA8201	"P.Y.Le Bail & P.Planquette"	1982	07	22				"Guiana Francesa"	Kourou		Kourou	-52.6666679382	5											2					
"2017-08-25 11:02:43-03"	PUCRS	MCP-PEIXES	000035907	"Megalechis thoracata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	thoracata									INRA7901	P.Planquette	1979	10	08				"Guiana Francesa"	Saint-Laurent-du-Maroni		"Crique Vampire, bacia do rio Maroni."	-54	5.5											1					
"2017-08-25 11:02:43-03"	PUCRS	MCP-PEIXES	000035908	"Megalechis thoracata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	thoracata									INRA8203	"P.Y.Le Bail & P.Planquette"	1982	01	01				"Guiana Francesa"	Cayenne		"Crique Pariacabo, bacia do rio Kourou."	-52.6666679382	5											3					
"2018-05-18 17:07:51-03"	PUCRS	MCP-PEIXES	000035909	"Megalechis thoracata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	thoracata									INRA8202	"P.Y.Le Bail & P.Planquette"	1982	08	22				"Guiana Francesa"	Kourou		Kourou	-52.6666666667	5											2					
"2018-05-18 17:07:51-03"	PUCRS	MCP-PEIXES	000035910	"Megalechis thoracata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	thoracata									INRA8001	P.Planquette	1980	10	01				"Guiana Francesa"			"Marais Macouria."	-52.5833333333	5.5833333333											3					
"2017-08-25 11:02:43-03"	PUCRS	MCP-PEIXES	000036331	"Megalechis thoracata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	thoracata									TCE2004.07.11.03A	"R.E.Reis, P.A.Buckup, F.Lanjeani & E.H.L.Pereira"	2004	07	11				Brasil	"Mato Grosso"	"Porto Esperidião"	"Riacho afluente do rio Aguapei, na estrada MT-265 ca. de 12 Km a SW da BR-174."	-58.6083335876	-15.898888588							0.5	0.5		"puçá e picaré"	9				"Expedição Transcontinental: Brasil - funded by the All Catfish Species Inventory and the US National Science Foundation.&nf;Licenças de coleta do IBAMA #053/2004 e 054/2004.&nf;&nf;Altitude 171 m. Corpo d##água normal e seco; tempo:sol; correnteza parada; pouca vegetação marginal; substrato com lodo; água escura."	
"2018-05-18 17:07:51-03"	PUCRS	MCP-PEIXES	000037390	"Megalechis thoracata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	thoracata									PU2004011203	"R.E.Reis, F.Lima et al."	2004	01	12				Peru	Loreto	"Jenaro Herrera"	"Quebrada (afluente da Quebrada Parnayari), a ca. de 1 Km de Jenaro Herrera."	-73.6533333333	-4.9183333333											1				"Água clara; largura de 3 a 5 m."	
"2017-08-25 11:02:43-03"	PUCRS	MCP-PEIXES	000037392	"Megalechis thoracata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	thoracata									PU2004011301	"R.E.Reis, B.Crampton et al."	2004	01	13				Peru	Loreto	"Jenaro Herrera"	"Quebrada Salomé, Caño, ca. de 9 Km a L de Jenaro Herrera pela estrada para Angamos."	-73.5933303833	-4.9088888168											2				"Água escura; largura de 3 a 5 m."	
"2018-05-18 17:07:51-03"	PUCRS	MCP-PEIXES	000037394	"Megalechis thoracata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	thoracata									PU2004010902	"R.E.Reis, W.Crampton et al."	2004	01	09				Peru	Loreto	"Jenaro Herrera"	"Quebrada na mata a ca. de 2 Km pela trilha que inicia atrás do centro de pesquisas do IIAP."	-73.6333333333	-4.8666666667											1				"Água clara. Coordenadas aproximadas."	
"2018-05-18 17:07:51-03"	PUCRS	MCP-PEIXES	000037398	"Megalechis thoracata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	thoracata									PU2004011302	"R. Reis,Victor, Lima, Ortega, Jonas..."	2004	01	13				Peru	Loreto	"Jenaro Herrera"	"Quebrada Sapuenilla, ca. de 7 Km a L de Jenaro Herrera pela estrada para Angamos."	-73.6122222222	-4.9072222222							2.5	2.5			1				"Água escura; largura de 3 a 10 m."	
"2018-05-18 17:07:51-03"	PUCRS	MCP-PEIXES	000037400	"Megalechis thoracata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	thoracata									PU2004011504	"R.E.Reis, W.Crampton et al."	2004	01	15				Peru	Loreto	"Jenaro Herrera"	"Pequena Quebrada, afluente da margem direita da Quebrada Chica, a ca. de 1,7 Km a SSE de Jenaro Herrera."	-73.65	-4.9166666667											1				"Água clara; largura de 1 a 2 m. Cooredenadas aproximadas"	
"2018-05-18 17:07:51-03"	PUCRS	MCP-PEIXES	000037491	"Megalechis thoracata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	thoracata									PU2004010902	"R.E.Reis, W.Crampton et al."	2004	01	09				Peru	Loreto	"Jenaro Herrera"	"Quebrada na mata a ca. de 2 Km pela trilha que inicia atrás do centro de pesquisas do IIAP."	-73.6333333333	-4.8666666667											1				"Água clara. Coordenadas aproximadas.; voucher 039"	
"2018-05-18 17:07:51-03"	PUCRS	MCP-PEIXES	000037494	"Megalechis thoracata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	thoracata									PU2004011201	"R.E.Reis, F.Lima et al."	2004	01	12				Peru	Loreto	"Jenaro Herrera"	"Quebradita, ca. de 3 Km ao S de Jenaro Herrera."	-73.6538888889	-4.9272222222							0.4	0.4			1				"Água clara; largura de 1 a 2 m."	
"2017-08-25 11:02:43-03"	PUCRS	MCP-PEIXES	000039481	"Megalechis thoracata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	thoracata									Z34085	"C. Oliveira et al."	2003	05	05				Brasil	"Mato Grosso"	Itiquira	"Lagoa temporária do rio Itiquira."	-55.2463874817	-17.4702777863											1				"; Exemplar retirado do lote MCP 34085."	
"2017-08-25 11:02:43-03"	PUCRS	MCP-PEIXES	000042884	"Megalechis thoracata"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Megalechis	thoracata									JPS20080109	"J.Pezzi da Silva"	2008	01	10				Brasil	Amapá	"Laranjal do Jari"	"Córrego Bueiro"	-52.1455555556	-0.4730555556											2				"Autorização 081/2007 CGFAP&nf;Resrva Extrativista \"Rio Cajari\" Licença número 006"	
"2017-08-25 11:02:43-03"	PUCRS	MCP-PEIXES	000017811	"Scleromystax barbatus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Scleromystax	barbatus									FP9403		1994	06	06				Brasil	Paraná	Antonina	"Rio Cacatu."	-48.7166671753	-25.4333324432										"Peneira e puçá"	2				"Coordenadas de Antonina"	
"2018-07-27 13:30:56-03"	PUCRS	MCP-PEIXES	000044587	"Scleromystax barbatus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Scleromystax	barbatus									KAKO200401	"Karine Kovalco e outros"	2004	05	15				Brasil	"Rio de Janeiro"	"Cachoeiras de Macacu"	"Rio Macacu"	-42.6544444444	-22.4641666667											5					
"2017-08-25 11:02:43-03"	PUCRS	MCP-PEIXES	000044588	"Scleromystax barbatus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Scleromystax	barbatus									KAKO200607	"Karine Kovalco e outros"	2006	11	04				Brasil	"Rio de Janeiro"	"Angra dos Reis"	"Afluente do rio Jurumirim"	-44.3180555556	-23.0066666667											14				"Coordenadas de Angra dos Reis"	
"2017-08-25 11:02:43-03"	PUCRS	MCP-PEIXES	000010604	"Scleromystax barbatus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Scleromystax	barbatus									CAL8537	"C.A.S.Lucena, L.R.Malabarba & R.E.Reis"	1985	09	19				Brasil	"Santa Catarina"	Joinville	"Arroio Lindo, ao lado da estrada SC 301 proximo a BR 101, Pirabeiraba (afl. rio Cubatão -> sistema costeiro)"	-48.9000015259	-26.2166671753							0.4	0.4		rotenona	16				"Material dividido entre MCP, MZUSP e USNM, água clara e marrom, vegetação marginal (moderada), substrato com cascalho, seixo, areia e lodo, correnteza média.; 5 ex. perdidos dos 21 ex. originais (VAB- 23/10/2003).&nf;em 17/05/2011 Hector afirmou ter encontrado um lote com 5 exs d&c com o mesmo número de lote. Desconfia que pode ter espécies misturadas. Mantido em separado, por enquanto."	
"2017-08-25 11:02:43-03"	PUCRS	MCP-PEIXES	000010609	"Scleromystax barbatus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Scleromystax	barbatus									CAL8538	"C.A.S.Lucena, L.R.Malabarba & R.E.Reis"	1985	09	19				Brasil	"Santa Catarina"	Joinville	"Rio Cubatão (norte), próximo a estrada BR 101, (sistema costeiro do sul do Brasil)"	-48.9166679382	-26.2000007629							1	1		"puçá, rede, espinhél"	1				"Material dividido entre MCP, MZUSP e USNM, 19 a 20/set./1985, água transparente, vegetação marginal (moderada) capim, substrato com rochas,pedras cascalho, seixo, areia e lodo, correnteza baixa e rápida"	
"2017-08-25 11:02:43-03"	PUCRS	MCP-PEIXES	000012180	"Scleromystax barbatus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Scleromystax	barbatus									CAL8809	"C.A.S.Lucena, L.R.Malabarba & A.Bergmann"	1988	07	27				Brasil	"São Paulo"	Juquiá	"Sanga na estrada BR 116, próximo a Juquiá (afluente do rio Juquiá-> Ribeira do Iguape-> costeiro do sudeste)"	-47.6166648865	-24.3166675568										rotenona	37				"Agua transparente, correnteza média, vegetação marginal (moderada), substrato com seixo e areia. Coordenadas da cidade de Juquia."	
"2017-08-25 11:02:43-03"	PUCRS	MCP-PEIXES	000012182	"Scleromystax barbatus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Scleromystax	barbatus									CAL8803	"C.A.S.Lucena, L.R.Malabarba & L.A.Bergmann"	1988	07	26				Brasil	Paraná	Morretes	"Rio São João, ponte na estrada para a Serra da Graciosa (afl. do rio Nhundiaquara, sistema costeiro do sul)"	-48.9000015259	-25.3999996185							2	2		rotenona	3				"Agua transparente, correnteza rápida, vegetação marginal (pouca), substrato pedras e areia"	
"2017-08-25 11:02:43-03"	PUCRS	MCP-PEIXES	000012248	"Scleromystax barbatus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Scleromystax	barbatus									CAL8801	"C.A.S.Lucena, L.R.Malabarba & A.Bergmann"	1988	07	26				Brasil	Paraná	Morretes	"Rio Sagrado (posto Florestal), drenagem do rio Sambaqui (sistema costeiro do sul do Brasil)"	-48.8333320618	-25.4833335876							0.5	0.5		"picaré e tarrafa"	9				"Agua transparente, correnteza média, vegetação marginal (moderada), substrato pedras e areia. Coordenadas da cidade de Morretes."	
"2017-08-25 11:02:43-03"	PUCRS	MCP-PEIXES	000012555	"Scleromystax barbatus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Scleromystax	barbatus									PAB8806	"P.A.Buckup, E.Pereira, P.Azevedo..."	1988	02	07				Brasil	Paraná	Paranaguá	"Rio Jacarei no km 18 da estrada BR-277, limite de município Paranaguá/Morretes"	-48.7166671753	-25.5833339691										Rotenona	4				"L.A.Bergmann também coletor. Água transparente, correnteza rápida, vegetação marginal, substrato pedras e areia."	
"2017-08-25 11:02:43-03"	PUCRS	MCP-PEIXES	000012832	"Scleromystax barbatus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Scleromystax	barbatus									CAL8807	"C.A.S.Lucena, L.R.Malabarba & A.Bergmann"	1988	07	27				Brasil	"São Paulo"	"Sete Barras"	"Sanga na estrada SP 165, entre Sete Bareras e Juquia (sistema do Ribeira do Iguape -> costeiro do sudeste)"	-47.8333320618	-24.3666667938										"puçá e picaré"	12				"Agua clara e marrom, correnteza baixa, vegetação marginal, substrato argila e detritos.Coordenadas aproximadas.; 3 ex. dos 15 ex. originais enviados como permuta para UFRGS."	
"2017-08-25 11:02:43-03"	PUCRS	MCP-PEIXES	000013812	"Scleromystax barbatus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Scleromystax	barbatus									WEI8905	"E.Pereira, P.Azevedo & A.Bergmann"	1989	05	07				Brasil	Paraná	"Pedra Branca"	"Rio São João em Pedra Branca do Araraqua na estrada (BR 376) Curitiba/Joinville (afl. Baía de Guaratuba)."	-48.9166679382	-25.9333324432							1.5	1.5		Rotenona	2				"Material dividido entre MCP, MZUSP e USNM; correnteza média, muita vegetação marginal, substrato com pedras, cascalho e areia."	
"2017-08-25 11:02:43-03"	PUCRS	MCP-PEIXES	000013845	"Scleromystax barbatus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Scleromystax	barbatus									WEI8901	"L.Bergmann, E.Pereira, P.Azevedo & L.Amato"	1989	05	09				Brasil	"Santa Catarina"	Pirabeiraba	"Rio Lindo (afl. do rio Cubatão) a 1 km do trevo da estrada Pirabeiraba / Campo Alegre"	-48.9500007629	-26.1666660309							0.1	0.3		Puçá	10				"Material dividido entre MCP, MZUSP & USNM; rio cheio, correnteza rápida, água vermelha (argila), vegetação marginal moderada, substrato com cascalhos e areia."	
"2017-08-25 11:02:43-03"	PUCRS	MCP-PEIXES	000013865	"Scleromystax barbatus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Scleromystax	barbatus									WEI8935	"P.Azevedo, A.Bergmann & E.Pereira"	1989	05	07				Brasil	"Santa Catarina"	Garuva	"Rio Garuvá sob ponte na estrada BR 101, cerca de 2 km da divisa de Santa Catarina/Paraná."	-48.8499984741	-26.0166664124										Rotenona	10				"Agua transparente, correnteza media, muita vegetação marginal, substrato argila, cascalhos e areia."	
"2017-08-25 11:02:43-03"	PUCRS	MCP-PEIXES	000014250	"Scleromystax barbatus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Scleromystax	barbatus									Z14250	"M.Takasi, A.Silva, T.Filho & C.Oliveira"	1987	03	01				Brasil	"São Paulo"	Bertioga	"Córrego que atravessa a rodovia Rio de Janeiro / Santos no km 233, próximo a Bertioga"	-46.1500015259	-23.8500003815											5				"; Doados por Cláudio de Oliveira (Botucatu), após serem utilizados para citogenética."	
