"genus"	"species"	"latitude"	"longitude"	"source"
"Myloplus"	"Myloplus rubripinnis"	-4.22	-55.89	"gbif"
"Metynnis"	"Metynnis fasciatus"	-11.67	-50.85	"gbif"
"Myloplus"	"Myloplus lobatus"	-7.29	-60.64	"gbif"
"Ossubtus"	"Ossubtus xinguense"	-3.65	-52.38	"gbif"
"Metynnis"	""	-2.18	-58.17	"gbif"
"Metynnis"	""	3.95	-67.93	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-19.58	-57.02	"gbif"
"Mylossoma"	"Mylossoma aureum"	-1.72	-69.14	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-1.72	-69.14	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-1.72	-69.14	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-15.99	-55.93	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-13.38	-50.67	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-1.74	-69.15	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-15.89	-52.24	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-15.89	-52.24	"gbif"
"Mylossoma"	"Mylossoma aureum"	-1.74	-69.15	"gbif"
"Piaractus"	"Piaractus mesopotamicus"	-22.95	-50.53	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-15.53	-52.2	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-1.72	-69.14	"gbif"
"Mylossoma"	"Mylossoma duriventre"	7.51	-66.16	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-1.74	-69.15	"gbif"
"Mylossoma"	"Mylossoma aureum"	-1.74	-69.15	"gbif"
"Piaractus"	"Piaractus mesopotamicus"	-22.95	-50.53	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-13.31	-50.61	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-1.72	-69.14	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-3.73	-73.23	"gbif"
"Mylossoma"	"Mylossoma aureum"	-1.73	-52.25	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-1.74	-69.15	"gbif"
"Mylossoma"	"Mylossoma aureum"	-1.74	-69.15	"gbif"
"Piaractus"	"Piaractus mesopotamicus"	-22.95	-50.53	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-6.94	-60.53	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-1.69	-57.42	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	-6.15	-48.36	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	-4.55	-56.29	"gbif"
"Serrasalmus"	"Serrasalmus elongatus"	-3.63	-59.9	"gbif"
"Serrasalmus"	"Serrasalmus gibbus"	-3.81	-49.67	"gbif"
"Myloplus"	"Myloplus asterias"	-0.97	-61.9	"gbif"
"Myloplus"	"Myloplus asterias"	-5.89	-50.53	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	-6.15	-48.36	"gbif"
"Myleus"	"Myleus setiger"	-4.17	-53.41	"gbif"
"Serrasalmus"	"Serrasalmus gibbus"	-5.61	-48.13	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	-3.02	-49.74	"gbif"
"Piaractus"	"Piaractus brachypomus"	-3.47	-60.3	"gbif"
"Myloplus"	"Myloplus zorroi"	-10.16	-59.45	"gbif"
"Mylossoma"	"Mylossoma aureum"	-1.72	-69.14	"gbif"
"Metynnis"	"Metynnis guaporensis"	-9.28	-64.4	"gbif"
"Piaractus"	"Piaractus brachypomus"	-3.47	-60.3	"gbif"
"Catoprion"	"Catoprion mento"	-0.34	-65.99	"gbif"
"Myloplus"	"Myloplus asterias"	-0.97	-61.9	"gbif"
"Myloplus"	"Myloplus asterias"	-1.69	-57.42	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	-1.06	-61.85	"gbif"
"Myloplus"	"Myloplus asterias"	-1.69	-57.42	"gbif"
"Myloplus"	"Myloplus rubripinnis"	-4.55	-56.29	"gbif"
"Serrasalmus"	"Serrasalmus manueli"	-4.46	-53.68	"gbif"
"Tometes"	"Tometes ancylorhynchus"	-5.61	-48.13	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	1.73	-61.05	"gbif"
"Pristobrycon"	"Pristobrycon striolatus"	-1.44	-56.75	"gbif"
"Serrasalmus"	"Serrasalmus gouldingi"	-7.26	-60.64	"gbif"
"Myloplus"	"Myloplus asterias"	-0.95	-62.93	"gbif"
"Myloplus"	"Myloplus asterias"	-1.69	-57.42	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	1.73	-61.05	"gbif"
"Myloplus"	"Myloplus asterias"	-1.69	-57.42	"gbif"
"Myleus"	"Myleus setiger"	-4.55	-56.29	"gbif"
"Piaractus"	"Piaractus brachypomus"	3.95	-67.93	"gbif"
"Tometes"	"Tometes ancylorhynchus"	-5.61	-48.13	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	1.73	-61.05	"gbif"
"Tometes"	"Tometes ancylorhynchus"	-5.61	-48.13	"gbif"
"Serrasalmus"	"Serrasalmus manueli"	-4.46	-53.68	"gbif"
"Myloplus"	"Myloplus arnoldi"	-1.83	-57.07	"gbif"
"Mylossoma"	"Mylossoma aureum"	-1.06	-61.85	"gbif"
"Metynnis"	""	3.95	-67.93	"gbif"
"Myloplus"	"Myloplus asterias"	-0.95	-62.93	"gbif"
"Serrasalmus"	"Serrasalmus gibbus"	-5.36	-47.87	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-6.94	-60.53	"gbif"
"Myloplus"	"Myloplus rubripinnis"	-1.68	-57.48	"gbif"
"Myloplus"	"Myloplus asterias"	-0.97	-61.9	"gbif"
"Myloplus"	"Myloplus zorroi"	-10.16	-59.45	"gbif"
"Myloplus"	"Myloplus zorroi"	-10.16	-59.45	"gbif"
"Serrasalmus"	"Serrasalmus gibbus"	-3.81	-49.67	"gbif"
"Metynnis"	"Metynnis guaporensis"	-9.28	-64.4	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	-1.46	-56.78	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	-4.55	-56.29	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-6.94	-60.53	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	-4.55	-56.29	"gbif"
"Mylossoma"	"Mylossoma aureum"	-1.72	-69.14	"gbif"
"Piaractus"	"Piaractus brachypomus"	-3.47	-60.3	"gbif"
"Myloplus"	"Myloplus zorroi"	-10.16	-59.45	"gbif"
"Serrasalmus"	"Serrasalmus altispinis"	-2.18	-58.17	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	-3.02	-49.74	"gbif"
"Myleus"	"Myleus setiger"	-3.81	-52.64	"gbif"
"Metynnis"	"Metynnis cuiaba"	-3.02	-49.74	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	-3.02	-49.74	"gbif"
"Pygopristis"	"Pygopristis denticulata"	-1.44	-56.77	"gbif"
"Metynnis"	"Metynnis altidorsalis"	-3.17	-59.91	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	0.86	-51.19	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	1.73	-61.05	"gbif"
"Metynnis"	"Metynnis lippincottianus"	-21.09	-50.57	"gbif"
"Myloplus"	"Myloplus asterias"	-1.69	-57.42	"gbif"
"Metynnis"	"Metynnis fasciatus"	-11.67	-50.85	"gbif"
"Myloplus"	""	-10.16	-59.45	"gbif"
"Metynnis"	"Metynnis fasciatus"	-11.67	-50.85	"gbif"
"Myloplus"	"Myloplus asterias"	-0.95	-62.93	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-3.63	-59.9	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	-2.39	-54.74	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	-1.06	-61.85	"gbif"
"Myloplus"	"Myloplus asterias"	-0.95	-62.93	"gbif"
"Myloplus"	""	-5.61	-48.13	"gbif"
"Tometes"	"Tometes ancylorhynchus"	-5.61	-48.13	"gbif"
"Myloplus"	"Myloplus asterias"	-0.95	-62.93	"gbif"
"Myloplus"	"Myloplus asterias"	-0.95	-62.93	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-4.36	-70.21	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	-2.69	-44.1	"gbif"
"Serrasalmus"	"Serrasalmus compressus"	-1.68	-57.48	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	-2.69	-44.1	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	3.95	-67.93	"gbif"
"Metynnis"	"Metynnis lippincottianus"	-3.17	-59.91	"gbif"
"Myloplus"	"Myloplus asterias"	1.18	-66.84	"gbif"
"Serrasalmus"	"Serrasalmus manueli"	-3.52	-51.71	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	3.95	-67.93	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-4.22	-55.89	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	-3.05	-58.35	"gbif"
"Colossoma"	"Colossoma macropomum"	3.95	-67.93	"gbif"
"Tometes"	""	-5.21	-56.93	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	2.8	-60.67	"gbif"
"Myloplus"	"Myloplus lobatus"	-2.18	-58.17	"gbif"
"Metynnis"	"Metynnis luna"	-3.17	-59.91	"gbif"
"Colossoma"	"Colossoma macropomum"	3.95	-67.93	"gbif"
"Myleus"	"Myleus setiger"	-3.81	-52.64	"gbif"
"Metynnis"	"Metynnis lippincottianus"	-18.24	-45.24	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	3.95	-67.93	"gbif"
"Metynnis"	"Metynnis lippincottianus"	-12.32	-50.95	"gbif"
"Pygopristis"	"Pygopristis denticulata"	-0.95	-62.93	"gbif"
"Myloplus"	"Myloplus lobatus"	-2.18	-58.17	"gbif"
"Myloplus"	"Myloplus asterias"	-3.69	-59.95	"gbif"
"Colossoma"	"Colossoma macropomum"	-3.47	-60.3	"gbif"
"Myloplus"	"Myloplus lobatus"	-1.68	-57.48	"gbif"
"Myloplus"	"Myloplus arnoldi"	-4.28	-53.49	"gbif"
"Myloplus"	"Myloplus lobatus"	-7.29	-60.64	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	2.8	-60.67	"gbif"
"Tometes"	"Tometes ancylorhynchus"	-5.61	-48.13	"gbif"
"Myleus"	"Myleus micans"	-14.34	-43.83	"gbif"
"Colossoma"	"Colossoma macropomum"	3.95	-67.93	"gbif"
"Myloplus"	"Myloplus asterias"	1.18	-66.84	"gbif"
"Serrasalmus"	"Serrasalmus gouldingi"	-0.33	-64.13	"gbif"
"Myloplus"	"Myloplus asterias"	1.18	-66.84	"gbif"
"Pygopristis"	"Pygopristis denticulata"	-0.34	-65.99	"gbif"
"Myleus"	"Myleus micans"	-14.34	-43.83	"gbif"
"Myleus"	"Myleus micans"	-14.34	-43.83	"gbif"
"Pygocentrus"	"Pygocentrus cariba"	3.95	-67.93	"gbif"
"Pygopristis"	"Pygopristis denticulata"	-0.34	-65.99	"gbif"
"Myloplus"	"Myloplus asterias"	1.18	-66.84	"gbif"
"Myloplus"	"Myloplus lobatus"	-7.29	-60.64	"gbif"
"Metynnis"	"Metynnis altidorsalis"	-3.83	-73.45	"gbif"
"Myleus"	"Myleus setiger"	-5.46	-48.34	"gbif"
"Metynnis"	"Metynnis guaporensis"	-1.06	-61.85	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-4.22	-55.89	"gbif"
"Serrasalmus"	"Serrasalmus manueli"	-1.68	-57.48	"gbif"
"Myloplus"	"Myloplus lobatus"	-2.18	-58.17	"gbif"
"Pygocentrus"	"Pygocentrus cariba"	3.95	-67.93	"gbif"
"Pygopristis"	"Pygopristis denticulata"	-0.95	-62.93	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	3.95	-67.93	"gbif"
"Myloplus"	"Myloplus asterias"	1.18	-66.84	"gbif"
"Serrasalmus"	"Serrasalmus gouldingi"	-7.26	-60.64	"gbif"
"Tometes"	""	-4.55	-56.29	"gbif"
"Metynnis"	"Metynnis hypsauchen"	-1.06	-61.85	"gbif"
"Myloplus"	"Myloplus schomburgkii"	-4.55	-56.29	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	-3.63	-59.9	"gbif"
"Serrasalmus"	"Serrasalmus serrulatus"	-5.82	-63.29	"gbif"
"Myloplus"	"Myloplus asterias"	-5.63	-57.25	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	-3.63	-59.9	"gbif"
"Serrasalmus"	"Serrasalmus serrulatus"	-5.82	-63.29	"gbif"
"Myleus"	"Myleus setiger"	-5.32	-47.87	"gbif"
"Myloplus"	"Myloplus asterias"	-1.69	-57.42	"gbif"
"Myloplus"	"Myloplus asterias"	-0.95	-62.93	"gbif"
"Myloplus"	"Myloplus arnoldi"	-3.84	-52.7	"gbif"
"Myleus"	"Myleus setiger"	-5.76	-57.35	"gbif"
"Myloplus"	"Myloplus asterias"	-1.69	-57.42	"gbif"
"Serrasalmus"	"Serrasalmus elongatus"	-0.97	-61.9	"gbif"
"Myloplus"	"Myloplus asterias"	-1.69	-57.42	"gbif"
"Metynnis"	"Metynnis mola"	-19.77	-56.24	"gbif"
"Metynnis"	"Metynnis lippincottianus"	-24.7	-53.97	"gbif"
"Metynnis"	"Metynnis hypsauchen"	-4.22	-55.89	"gbif"
"Myloplus"	"Myloplus asterias"	-0.95	-62.93	"gbif"
"Metynnis"	"Metynnis luna"	-9.45	-64.42	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	-3.63	-59.9	"gbif"
"Serrasalmus"	"Serrasalmus elongatus"	-1.44	-56.78	"gbif"
"Myloplus"	"Myloplus asterias"	-0.95	-62.93	"gbif"
"Metynnis"	"Metynnis lippincottianus"	-21.3	-50.14	"gbif"
"Myloplus"	"Myloplus asterias"	-0.95	-62.93	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	-5.36	-47.87	"gbif"
"Metynnis"	"Metynnis hypsauchen"	-1.44	-56.75	"gbif"
"Metynnis"	"Metynnis hypsauchen"	-4.22	-55.89	"gbif"
"Metynnis"	"Metynnis hypsauchen"	-1.06	-61.85	"gbif"
"Myloplus"	"Myloplus asterias"	-5.63	-57.25	"gbif"
"Myloplus"	"Myloplus asterias"	-1.69	-57.42	"gbif"
"Serrasalmus"	"Serrasalmus gouldingi"	-1.83	-57.07	"gbif"
"Serrasalmus"	""	-3.63	-59.9	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	2.8	-60.67	"gbif"
"Mylesinus"	"Mylesinus paraschomburgkii"	-0.89	-59.57	"gbif"
"Myloplus"	"Myloplus asterias"	-10.16	-59.45	"gbif"
"Pristobrycon"	"Pristobrycon striolatus"	-1.69	-57.42	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	-3.39	-58.01	"gbif"
"Serrasalmus"	"Serrasalmus serrulatus"	-1.06	-61.85	"gbif"
"Catoprion"	"Catoprion mento"	1.1	-61.92	"gbif"
"Tometes"	""	-4.55	-56.29	"gbif"
"Mylesinus"	"Mylesinus paraschomburgkii"	-0.89	-59.57	"gbif"
"Myloplus"	"Myloplus asterias"	-3.73	-59.84	"gbif"
"Colossoma"	"Colossoma macropomum"	-2.03	-60.02	"gbif"
"Mylesinus"	"Mylesinus paraschomburgkii"	-0.89	-59.57	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	2.8	-60.67	"gbif"
"Myloplus"	"Myloplus asterias"	-10.16	-59.45	"gbif"
"Serrasalmus"	"Serrasalmus serrulatus"	-1.06	-61.85	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-1.74	-55.93	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	2.8	-60.67	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	-4.28	-53.49	"gbif"
"Myloplus"	"Myloplus schomburgkii"	-4.55	-56.29	"gbif"
"Mylesinus"	"Mylesinus paraschomburgkii"	-0.89	-59.57	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	-3.39	-58.01	"gbif"
"Myloplus"	""	-10.16	-59.45	"gbif"
"Serrasalmus"	"Serrasalmus brandtii"	-14.34	-43.83	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-5.4	-48.39	"gbif"
"Myloplus"	"Myloplus arnoldi"	-6.15	-48.36	"gbif"
"Myloplus"	"Myloplus rhomboidalis"	-3.84	-52.7	"gbif"
"Myloplus"	"Myloplus asterias"	-6.57	-51.03	"gbif"
"Catoprion"	"Catoprion mento"	-1.47	-56.83	"gbif"
"Serrasalmus"	"Serrasalmus gouldingi"	-1.44	-56.78	"gbif"
"Myloplus"	""	-9.78	-59.4	"gbif"
"Pristobrycon"	"Pristobrycon striolatus"	1.1	-61.92	"gbif"
"Tometes"	"Tometes siderocarajensis"	-5.61	-48.13	"gbif"
"Myloplus"	"Myloplus schomburgkii"	-3.43	-52.23	"gbif"
"Metynnis"	"Metynnis luna"	-3.4	-60.23	"gbif"
"Myloplus"	"Myloplus rubripinnis"	-0.97	-61.9	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	-0.55	-52.69	"gbif"
"Myloplus"	"Myloplus schomburgkii"	-3.43	-52.23	"gbif"
"Myloplus"	"Myloplus arnoldi"	-4.55	-56.29	"gbif"
"Myloplus"	"Myloplus schomburgkii"	-4.22	-55.89	"gbif"
"Myloplus"	"Myloplus rubripinnis"	-0.97	-61.9	"gbif"
"Myloplus"	"Myloplus rhomboidalis"	-3.84	-52.7	"gbif"
"Myloplus"	"Myloplus arnoldi"	-6.15	-48.36	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-5	-62.99	"gbif"
"Metynnis"	"Metynnis luna"	2.8	-60.67	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-1.06	-61.85	"gbif"
"Metynnis"	"Metynnis mola"	-19.57	-51.02	"gbif"
"Myloplus"	"Myloplus lobatus"	-1.72	-69.14	"gbif"
"Myloplus"	"Myloplus schomburgkii"	-3.43	-52.23	"gbif"
"Myloplus"	"Myloplus arnoldi"	-4.55	-56.29	"gbif"
"Myloplus"	"Myloplus rubripinnis"	-0.97	-61.9	"gbif"
"Serrasalmus"	"Serrasalmus gouldingi"	-1.44	-56.78	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	-0.55	-52.69	"gbif"
"Metynnis"	"Metynnis hypsauchen"	-1.72	-61.27	"gbif"
"Myloplus"	"Myloplus arnoldi"	-4.55	-56.29	"gbif"
"Serrasalmus"	"Serrasalmus elongatus"	-5	-62.99	"gbif"
"Myloplus"	"Myloplus arnoldi"	-4.55	-56.29	"gbif"
"Serrasalmus"	"Serrasalmus brandtii"	-14.34	-43.83	"gbif"
"Myloplus"	"Myloplus arnoldi"	-5.76	-57.35	"gbif"
"Catoprion"	"Catoprion mento"	-1.69	-57.42	"gbif"
"Metynnis"	"Metynnis hypsauchen"	-1.72	-61.27	"gbif"
"Metynnis"	"Metynnis hypsauchen"	-1.72	-61.27	"gbif"
"Metynnis"	"Metynnis cuiaba"	-9.28	-64.39	"gbif"
"Myloplus"	"Myloplus asterias"	-3.69	-59.95	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	-1.74	-69.15	"gbif"
"Serrasalmus"	"Serrasalmus altispinis"	-4.56	-56.26	"gbif"
"Metynnis"	"Metynnis lippincottianus"	-0.83	-52.46	"gbif"
"Serrasalmus"	"Serrasalmus hastatus"	-0.97	-61.9	"gbif"
"Metynnis"	"Metynnis guaporensis"	2.8	-60.67	"gbif"
"Serrasalmus"	"Serrasalmus hastatus"	-0.97	-61.9	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-4.55	-56.29	"gbif"
"Myloplus"	"Myloplus rubripinnis"	-4.22	-55.89	"gbif"
"Myloplus"	"Myloplus schomburgkii"	1.39	-61.65	"gbif"
"Metynnis"	"Metynnis guaporensis"	-3.5	-52.04	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	-1.46	-56.78	"gbif"
"Myloplus"	"Myloplus rubripinnis"	-4.22	-55.89	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	-4.22	-55.89	"gbif"
"Myloplus"	"Myloplus rubripinnis"	-4.22	-55.89	"gbif"
"Myloplus"	"Myloplus rubripinnis"	-4.22	-55.89	"gbif"
"Serrasalmus"	"Serrasalmus hastatus"	-0.97	-61.9	"gbif"
"Myloplus"	"Myloplus rubripinnis"	-1.65	-69.21	"gbif"
"Metynnis"	""	-0.61	-63.36	"gbif"
"Myloplus"	""	-10.16	-59.45	"gbif"
"Tometes"	"Tometes siderocarajensis"	-5.46	-48.34	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	-1.44	-52.8	"gbif"
"Metynnis"	"Metynnis mola"	-19.58	-56.25	"gbif"
"Metynnis"	""	-0.61	-63.36	"gbif"
"Myloplus"	""	-3.81	-52.64	"gbif"
"Myloplus"	"Myloplus arnoldi"	-5.76	-57.35	"gbif"
"Metynnis"	""	-0.61	-63.36	"gbif"
"Serrasalmus"	"Serrasalmus manueli"	3.95	-67.93	"gbif"
"Myloplus"	"Myloplus rhomboidalis"	-3.43	-52.23	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-1.06	-61.85	"gbif"
"Piaractus"	"Piaractus brachypomus"	3.95	-67.93	"gbif"
"Metynnis"	""	-0.61	-63.36	"gbif"
"Metynnis"	""	-0.61	-63.36	"gbif"
"Metynnis"	""	-0.61	-63.36	"gbif"
"Metynnis"	""	-0.61	-63.36	"gbif"
"Myloplus"	""	-5.61	-48.13	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	-1.68	-57.48	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	1.1	-61.92	"gbif"
"Myloplus"	"Myloplus arnoldi"	-4.55	-56.29	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	-4.22	-55.89	"gbif"
"Serrasalmus"	"Serrasalmus hastatus"	-0.97	-61.9	"gbif"
"Myloplus"	"Myloplus rubripinnis"	-2.18	-58.17	"gbif"
"Myleus"	"Myleus setiger"	-0.89	-59.57	"gbif"
"Myloplus"	""	-3.81	-52.64	"gbif"
"Metynnis"	"Metynnis lippincottianus"	-0.83	-52.46	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	-4.22	-55.89	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-4.22	-55.89	"gbif"
"Metynnis"	"Metynnis guaporensis"	-3.5	-52.04	"gbif"
"Myloplus"	"Myloplus rubripinnis"	-4.22	-55.89	"gbif"
"Myloplus"	"Myloplus rubripinnis"	-4.22	-55.89	"gbif"
"Myloplus"	"Myloplus rubripinnis"	-4.22	-55.89	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	-5.05	-63.01	"gbif"
"Myloplus"	"Myloplus asterias"	-3.69	-59.95	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	1.1	-61.92	"gbif"
"Metynnis"	"Metynnis guaporensis"	-3.84	-52.74	"gbif"
"Myloplus"	"Myloplus lobatus"	-7.29	-60.64	"gbif"
"Myloplus"	""	-4.55	-56.29	"gbif"
"Myloplus"	"Myloplus lobatus"	-7.29	-60.64	"gbif"
"Metynnis"	""	-1.44	-56.79	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	-3.39	-58.01	"gbif"
"Metynnis"	"Metynnis hypsauchen"	7.54	-66.14	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	-1.44	-52.8	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	-1.44	-56.75	"gbif"
"Catoprion"	"Catoprion mento"	-2.18	-58.17	"gbif"
"Serrasalmus"	"Serrasalmus gouldingi"	-5.23	-60.31	"gbif"
"Serrasalmus"	"Serrasalmus brandtii"	-14.34	-43.83	"gbif"
"Pristobrycon"	"Pristobrycon striolatus"	-4.55	-56.29	"gbif"
"Serrasalmus"	"Serrasalmus manueli"	3.95	-67.93	"gbif"
"Serrasalmus"	"Serrasalmus gouldingi"	-4.71	-61.34	"gbif"
"Tometes"	""	-4.55	-56.29	"gbif"
"Metynnis"	"Metynnis hypsauchen"	-5.23	-60.31	"gbif"
"Metynnis"	"Metynnis altidorsalis"	-7.16	-73.72	"gbif"
"Pristobrycon"	"Pristobrycon striolatus"	-2.01	-58.33	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-1.68	-57.48	"gbif"
"Metynnis"	"Metynnis guaporensis"	-1.57	-47.16	"gbif"
"Pristobrycon"	"Pristobrycon striolatus"	-2.01	-58.33	"gbif"
"Myloplus"	"Myloplus rubripinnis"	-1.65	-69.21	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	-7.26	-60.64	"gbif"
"Pristobrycon"	"Pristobrycon striolatus"	-2.01	-58.33	"gbif"
"Serrasalmus"	"Serrasalmus compressus"	-7.26	-60.64	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-3.81	-49.67	"gbif"
"Myloplus"	"Myloplus schomburgkii"	-5.61	-48.13	"gbif"
"Metynnis"	"Metynnis hypsauchen"	0.39	-61.67	"gbif"
"Metynnis"	"Metynnis hypsauchen"	-1.44	-56.78	"gbif"
"Myloplus"	""	-3.81	-52.64	"gbif"
"Ossubtus"	"Ossubtus xinguense"	-3.84	-52.7	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-10.16	-59.45	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-10.16	-59.45	"gbif"
"Myloplus"	"Myloplus schomburgkii"	-5.61	-48.13	"gbif"
"Myloplus"	"Myloplus lucienae"	-2.72	-60.74	"gbif"
"Metynnis"	"Metynnis hypsauchen"	-5.23	-60.31	"gbif"
"Serrasalmus"	"Serrasalmus serrulatus"	-4.22	-55.89	"gbif"
"Myloplus"	""	-3.43	-52.23	"gbif"
"Serrasalmus"	"Serrasalmus brandtii"	-14.35	-43.79	"gbif"
"Pristobrycon"	"Pristobrycon striolatus"	-2.01	-58.33	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	-7.26	-60.64	"gbif"
"Pristobrycon"	"Pristobrycon striolatus"	-2.01	-58.33	"gbif"
"Metynnis"	"Metynnis guaporensis"	-1.57	-47.16	"gbif"
"Metynnis"	"Metynnis cuiaba"	-3.81	-49.67	"gbif"
"Serrasalmus"	"Serrasalmus brandtii"	-14.35	-43.79	"gbif"
"Pristobrycon"	"Pristobrycon striolatus"	-2.01	-58.33	"gbif"
"Metynnis"	"Metynnis hypsauchen"	-1.44	-56.78	"gbif"
"Myloplus"	"Myloplus lucienae"	-2.72	-60.74	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	-1.06	-61.85	"gbif"
"Metynnis"	"Metynnis hypsauchen"	-5.23	-60.31	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-5.36	-47.87	"gbif"
"Catoprion"	"Catoprion mento"	1.1	-61.92	"gbif"
"Myloplus"	""	-9.8	-59.34	"gbif"
"Myloplus"	"Myloplus asterias"	-10.16	-59.45	"gbif"
"Serrasalmus"	"Serrasalmus gouldingi"	-3.69	-59.95	"gbif"
"Mylesinus"	"Mylesinus paucisquamatus"	-5.89	-50.53	"gbif"
"Serrasalmus"	"Serrasalmus maculatus"	2.8	-60.67	"gbif"
"Myloplus"	"Myloplus asterias"	-3.02	-49.74	"gbif"
"Mylossoma"	"Mylossoma aureum"	-5	-62.99	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	-3.43	-52.23	"gbif"
"Serrasalmus"	"Serrasalmus gouldingi"	-1.83	-57.07	"gbif"
"Metynnis"	"Metynnis luna"	-8.33	-63.48	"gbif"
"Mylesinus"	"Mylesinus paraschomburgkii"	-1.09	-57.05	"gbif"
